OrderID;OrderAmount;CustomerID;EmployeeID;OrderDate;RequiredDate;ShipDate;CourierWebsite;ShipVia;Shipped;PO;PaymentReceived
1617;1149.15;65;4;37023;37031;37028;http://www.usps.com;Parcel_Post;SANT;1965;SANT
1618;59.7;20;6;37023;37024;37023;http://www.usps.com;Parcel_Post;SANT;0;SANT
1619;2099.25;10;4;37024;37024;37024;http://www.usps.com;Parcel_Post;SANT;5827;SANT
1620;1079.7;59;3;37024;37031;37025;http://www.usps.com;Parcel_Post;SANT;8843;SANT
1621;533.75;65;6;37025;37031;37025;http://www.fedex.com;FedEx;SANT;8927;SANT
1622;125.7;69;1;37026;37037;37036;Saknas;Pickup;SANT;2317;SANT
1623;5179.98;48;7;37027;37038;37032;http://www.ups.com;UPS;SANT;0;SANT
1624;363.65;35;1;37027;37027;37027;http://www.loomis.com;Loomis;SANT;7867;SANT
1625;65.7;17;4;37027;37033;37027;http://www.ups.com;UPS;SANT;5713;SANT
1626;68.5;30;6;37027;37038;37029;http://www.usps.com;Parcel_Post;SANT;0;SANT
1627;479.85;24;7;37028;37041;37034;Saknas;Pickup;SANT;0;SANT
1628;6005;12;1;37029;37035;37032;http://www.loomis.com;Loomis;SANT;1458;SANT
1629;3370.14;35;3;37030;37034;37031;http://www.fedex.com;FedEx;SANT;9086;SANT
1630;51.4;38;4;37031;37042;37035;http://www.loomis.com;Loomis;SANT;0;SANT
1631;33.9;71;6;37031;37034;37031;http://www.loomis.com;Loomis;SANT;0;SANT
1632;97.02;27;7;37032;37039;37036;http://www.usps.com;Parcel_Post;SANT;5284;SANT
1633;5879.7;2;7;37032;37039;37034;Saknas;Pickup;SANT;9837;SANT
1634;65.7;63;4;37032;37041;37033;http://www.purolator.com;Purolator;SANT;9106;SANT
1635;659.7;48;7;37032;37042;37038;Saknas;Pickup;SANT;0;SANT
1636;7874.25;33;7;37032;37040;37038;http://www.fedex.com;FedEx;SANT;0;SANT
1637;27;77;1;37032;37041;37038;http://www.ups.com;UPS;SANT;0;SANT
1638;40.5;53;3;37032;37043;37033;http://www.loomis.com;Loomis;SANT;0;SANT
1639;33.9;19;6;37032;37042;37032;http://www.usps.com;Parcel_Post;SANT;4580;SANT
1640;2735.25;45;1;37033;37034;37033;Saknas;Pickup;SANT;0;SANT
1641;1570.08;61;6;37034;37034;37034;http://www.ups.com;UPS;SANT;0;SANT
1642;8159.4;65;7;37034;37042;37040;http://www.fedex.com;FedEx;SANT;0;SANT
1643;27;32;6;37034;37039;37035;http://www.fedex.com;FedEx;SANT;0;SANT
1644;2826.9;43;1;37034;37034;37034;http://www.ups.com;UPS;SANT;5832;SANT
1645;46.5;9;3;37034;37038;37035;http://www.purolator.com;Purolator;SANT;3713;SANT
1646;11553;60;1;37034;37042;37040;http://www.fedex.com;FedEx;SANT;5730;SANT
1647;355.26;65;4;37034;37046;37041;http://www.loomis.com;Loomis;SANT;7125;SANT
1648;413.85;67;3;37035;37035;37035;http://www.purolator.com;Purolator;SANT;1871;SANT
1649;1036.2;10;6;37036;37041;37036;http://www.loomis.com;Loomis;SANT;0;SANT
1650;46.5;49;4;37036;37045;37036;Saknas;Pickup;SANT;0;SANT
1651;46.5;60;3;37037;37043;37038;http://www.fedex.com;FedEx;SANT;0;SANT
1652;14039.1;6;4;37037;37049;37037;http://www.purolator.com;Purolator;SANT;9870;SANT
1653;2781.6;32;6;37037;37037;37037;Saknas;Pickup;SANT;0;SANT
1654;8819.55;12;3;37037;37049;37046;http://www.usps.com;Parcel_Post;SANT;0;SANT
1655;2409.46;58;6;37037;37040;37039;http://www.purolator.com;Purolator;SANT;0;SANT
1656;72.9;14;7;37038;37050;37046;http://www.usps.com;Parcel_Post;SANT;5215;SANT
1657;7646.1;69;3;37038;37048;37045;http://www.fedex.com;FedEx;SANT;0;SANT
1658;140.9;65;6;37039;37042;37041;http://www.purolator.com;Purolator;SANT;0;SANT
1659;10605.18;22;3;37040;37047;37042;http://www.ups.com;UPS;SANT;4995;SANT
1660;1103.2;27;1;37041;37046;37042;http://www.loomis.com;Loomis;SANT;5186;SANT
1661;67.8;34;7;37042;37043;37042;http://www.ups.com;UPS;SANT;0;SANT
1662;67.8;16;4;37042;37050;37049;http://www.usps.com;Parcel_Post;SANT;2797;SANT
1663;101.7;69;3;37042;37045;37042;http://www.purolator.com;Purolator;SANT;1399;SANT
1664;556.35;76;7;37042;37046;37044;http://www.purolator.com;Purolator;SANT;0;SANT
1665;161.2;31;9;37043;37053;37046;http://www.fedex.com;FedEx;SANT;7663;SANT
1666;10662.75;27;4;37043;37044;37043;http://www.loomis.com;Loomis;SANT;2497;SANT
1667;959.7;31;7;37043;37044;37043;Saknas;Pickup;SANT;0;SANT
1668;1138.09;4;3;37043;37053;37051;http://www.ups.com;UPS;SANT;0;SANT
1669;8945.25;55;9;37043;37051;37047;http://www.ups.com;UPS;SANT;2174;SANT
1670;67.8;57;7;37043;37044;37043;http://www.loomis.com;Loomis;SANT;5583;SANT
1671;1739.85;75;7;37044;37044;37044;http://www.loomis.com;Loomis;SANT;4422;SANT
1672;101.7;25;6;37044;37055;37054;http://www.loomis.com;Loomis;SANT;2825;SANT
1673;1529.7;46;7;37044;37044;37044;http://www.purolator.com;Purolator;SANT;0;SANT
1674;101.7;24;4;37044;37050;37044;http://www.loomis.com;Loomis;SANT;0;SANT
1675;6269.25;26;9;37045;37045;37045;http://www.fedex.com;FedEx;SANT;0;SANT
1676;3493.65;45;9;37045;37057;37045;http://www.usps.com;Parcel_Post;SANT;7136;SANT
1677;43.5;37;9;37046;37050;37048;http://www.usps.com;Parcel_Post;SANT;7113;SANT
1678;1463.35;12;4;37047;37058;37048;Saknas;Pickup;SANT;0;SANT
1679;329.85;48;6;37047;37053;37050;Saknas;Pickup;SANT;0;SANT
1680;554.35;58;7;37047;37049;37048;http://www.loomis.com;Loomis;SANT;7534;SANT
1681;43.8;62;3;37047;37051;37049;http://www.usps.com;Parcel_Post;SANT;6803;SANT
1682;3248.25;29;6;37047;37052;37048;http://www.purolator.com;Purolator;SANT;0;SANT
1683;1025.55;37;9;37047;37053;37052;http://www.fedex.com;FedEx;SANT;0;SANT
1684;592.7;17;3;37048;37059;37057;http://www.purolator.com;Purolator;SANT;7889;SANT
1685;49.5;31;6;37048;37053;37050;http://www.ups.com;UPS;SANT;4155;SANT
1686;63.4;2;4;37048;37056;37049;http://www.ups.com;UPS;SANT;0;SANT
1687;879.45;50;4;37048;37053;37048;http://www.fedex.com;FedEx;SANT;0;SANT
1688;3824.25;74;1;37048;37060;37048;Saknas;Pickup;SANT;4613;SANT
1689;4096.74;31;9;37048;37054;37052;http://www.ups.com;UPS;SANT;0;SANT
1690;692.7;42;7;37048;37059;37051;http://www.fedex.com;FedEx;SANT;0;SANT
1691;101.7;63;7;37048;37052;37048;http://www.purolator.com;Purolator;SANT;8256;SANT
1692;65.4;36;6;37049;37055;37053;http://www.ups.com;UPS;SANT;3838;SANT
1693;53.9;17;7;37049;37056;37054;http://www.fedex.com;FedEx;SANT;0;SANT
1694;101.7;6;7;37050;37054;37051;http://www.ups.com;UPS;SANT;0;SANT
1695;959.7;4;6;37050;37057;37050;http://www.fedex.com;FedEx;SANT;0;SANT
1696;23.8;10;9;37050;37062;37055;http://www.ups.com;UPS;SANT;0;SANT
1697;111.9;21;1;37050;37061;37060;Saknas;Pickup;SANT;9350;SANT
1698;430.56;19;4;37050;37062;37060;http://www.fedex.com;FedEx;SANT;6908;SANT
1699;29.94;59;7;37051;37056;37053;http://www.usps.com;Parcel_Post;SANT;8694;SANT
1700;548.7;36;6;37051;37059;37053;http://www.ups.com;UPS;SANT;0;SANT
1701;113.7;14;1;37051;37063;37051;http://www.ups.com;UPS;SANT;6833;SANT
1702;764.85;48;4;37052;37061;37054;http://www.ups.com;UPS;SANT;0;SANT
1703;43.5;27;4;37053;37066;37064;http://www.ups.com;UPS;SANT;4408;SANT
1704;761.4;5;6;37053;37053;37053;http://www.purolator.com;Purolator;SANT;0;SANT
1705;269.5;16;6;37053;37054;37053;Saknas;Pickup;SANT;4713;SANT
1706;683.2;64;4;37054;37055;37054;http://www.purolator.com;Purolator;SANT;0;SANT
1707;3985.13;73;9;37054;37054;37054;http://www.ups.com;UPS;SANT;0;SANT
1708;52.5;70;6;37055;37062;37060;http://www.purolator.com;Purolator;SANT;0;SANT
1709;1445.1;29;1;37055;37067;37063;http://www.purolator.com;Purolator;SANT;8831;SANT
1710;2318.1;53;1;37055;37057;37055;Saknas;Pickup;SANT;0;SANT
1711;565.55;76;3;37055;37066;37065;http://www.loomis.com;Loomis;SANT;0;SANT
1712;43.5;20;3;37055;37061;37057;Saknas;Pickup;SANT;0;SANT
1713;43.5;17;6;37055;37058;37055;http://www.usps.com;Parcel_Post;SANT;6754;SANT
1714;33;19;3;37055;37060;37059;http://www.purolator.com;Purolator;SANT;8659;SANT
1715;2324.55;34;7;37055;37061;37059;http://www.purolator.com;Purolator;SANT;0;SANT
1716;70.5;16;6;37056;37057;37056;http://www.fedex.com;FedEx;SANT;0;SANT
1717;70.5;1;7;37056;37066;37057;http://www.ups.com;UPS;SANT;0;SANT
1718;15492.32;22;4;37057;37064;37062;http://www.usps.com;Parcel_Post;SANT;4114;SANT
1719;36;42;7;37058;37063;37060;http://www.fedex.com;FedEx;SANT;0;SANT
1720;959.85;34;3;37058;37066;37058;http://www.purolator.com;Purolator;SANT;2713;SANT
1721;226.23;33;7;37058;37071;37060;http://www.loomis.com;Loomis;SANT;6711;SANT
1722;2699.55;25;3;37059;37072;37062;http://www.ups.com;UPS;SANT;1282;SANT
1723;845.55;45;9;37059;37062;37059;http://www.loomis.com;Loomis;SANT;8136;SANT
1724;1690.05;31;6;37059;37066;37064;http://www.fedex.com;FedEx;SANT;0;SANT
1725;1119.5;49;3;37059;37070;37069;http://www.usps.com;Parcel_Post;SANT;5477;SANT
1726;5912.7;15;4;37059;37065;37064;Saknas;Pickup;SANT;5199;SANT
1727;18;54;3;37059;37065;37061;http://www.loomis.com;Loomis;SANT;5516;SANT
1728;30;25;7;37059;37062;37060;http://www.loomis.com;Loomis;SANT;8629;SANT
1729;47;76;9;37060;37073;37060;http://www.fedex.com;FedEx;SANT;0;SANT
1730;44.19;26;9;37060;37068;37065;http://www.ups.com;UPS;SANT;0;SANT
1731;47;36;6;37060;37071;37065;http://www.purolator.com;Purolator;SANT;0;SANT
1732;35;46;9;37060;37063;37060;http://www.usps.com;Parcel_Post;SANT;1261;SANT
1733;108;58;7;37060;37071;37067;http://www.purolator.com;Purolator;SANT;1247;SANT
1734;277.3;50;9;37061;37063;37062;http://www.purolator.com;Purolator;SANT;0;SANT
1735;896.71;6;7;37061;37063;37061;http://www.fedex.com;FedEx;SANT;1629;SANT
1736;72;21;3;37061;37069;37068;http://www.fedex.com;FedEx;SANT;0;SANT
1737;3024.85;67;4;37061;37069;37066;http://www.loomis.com;Loomis;SANT;4367;SANT
1738;1030.08;41;6;37061;37074;37070;Saknas;Pickup;SANT;0;SANT
1739;5321.25;8;3;37061;37067;37063;http://www.loomis.com;Loomis;SANT;9458;SANT
1740;8819.55;71;9;37061;37065;37061;http://www.loomis.com;Loomis;SANT;0;SANT
1741;6629.1;15;4;37061;37070;37066;http://www.purolator.com;Purolator;SANT;2442;SANT
1742;2850.85;70;4;37061;37071;37061;http://www.purolator.com;Purolator;SANT;0;SANT
1743;1489.05;2;7;37062;37073;37065;http://www.usps.com;Parcel_Post;SANT;2149;SANT
1744;1276.74;55;3;37062;37067;37063;http://www.usps.com;Parcel_Post;SANT;7124;SANT
1745;5879.7;77;6;37062;37065;37062;http://www.fedex.com;FedEx;SANT;0;SANT
1746;6467.35;19;7;37062;37070;37069;http://www.usps.com;Parcel_Post;SANT;2352;SANT
1747;1334.9;7;9;37062;37067;37063;http://www.usps.com;Parcel_Post;SANT;0;SANT
1748;1784.75;55;1;37062;37067;37062;http://www.fedex.com;FedEx;SANT;2363;SANT
1749;8819.55;22;6;37062;37066;37064;http://www.ups.com;UPS;SANT;8592;SANT
1750;1025.55;77;1;37062;37069;37068;Saknas;Pickup;SANT;3917;SANT
1751;7981.41;55;6;37062;37072;37067;http://www.fedex.com;FedEx;SANT;9505;SANT
1752;2546.12;52;9;37063;37063;37063;Saknas;Pickup;SANT;8692;SANT
1753;5879.7;4;7;37063;37065;37063;http://www.ups.com;UPS;SANT;8811;SANT
1754;4751.27;38;9;37063;37070;37066;http://www.fedex.com;FedEx;SANT;3819;SANT
1755;264.3;58;1;37063;37065;37063;http://www.fedex.com;FedEx;SANT;0;SANT
1756;1019.4;43;3;37064;37077;37075;http://www.ups.com;UPS;SANT;2289;SANT
1757;1823.65;57;1;37064;37076;37071;http://www.purolator.com;Purolator;SANT;0;SANT
1758;8819.55;59;3;37064;37070;37067;http://www.usps.com;Parcel_Post;SANT;0;SANT
1759;5879.7;44;3;37065;37075;37066;Saknas;Pickup;SANT;0;SANT
1760;16.5;60;9;37065;37072;37067;http://www.loomis.com;Loomis;SANT;5473;SANT
1761;1551.3;14;1;37066;37076;37074;http://www.purolator.com;Purolator;SANT;0;SANT
1762;5879.7;66;1;37066;37074;37071;Saknas;Pickup;SANT;0;SANT
1763;2378.35;1;1;37066;37073;37072;http://www.ups.com;UPS;SANT;4497;SANT
1764;1787.5;16;7;37066;37078;37069;http://www.purolator.com;Purolator;SANT;4062;SANT
1765;7829.29;27;1;37066;37077;37070;Saknas;Pickup;SANT;0;SANT
1766;107.8;19;3;37066;37069;37068;http://www.ups.com;UPS;SANT;0;SANT
1767;2989.35;9;7;37066;37071;37068;http://www.loomis.com;Loomis;SANT;9987;SANT
1768;5994.94;9;7;37066;37069;37066;http://www.loomis.com;Loomis;SANT;0;SANT
1769;1623.15;58;3;37067;37070;37067;http://www.usps.com;Parcel_Post;SANT;0;SANT
1770;2939.29;18;4;37067;37076;37070;Saknas;Pickup;SANT;7654;SANT
1771;67.8;76;6;37067;37074;37071;http://www.purolator.com;Purolator;SANT;8384;SANT
1772;181.66;31;1;37067;37078;37073;http://www.fedex.com;FedEx;SANT;0;SANT
1773;8819.55;11;7;37067;37070;37067;http://www.fedex.com;FedEx;SANT;0;SANT
1774;2003.1;54;1;37067;37070;37068;http://www.ups.com;UPS;SANT;0;SANT
1775;140.8;19;9;37067;37076;37075;http://www.ups.com;UPS;SANT;8265;SANT
1776;5913.6;71;4;37067;37074;37070;http://www.fedex.com;FedEx;SANT;0;SANT
1777;8819.55;38;7;37068;37071;37068;http://www.loomis.com;Loomis;SANT;0;SANT
1778;959.7;12;1;37068;37081;37072;http://www.usps.com;Parcel_Post;SANT;0;SANT
1779;1551.18;48;6;37068;37072;37068;http://www.purolator.com;Purolator;SANT;0;SANT
1780;83.8;30;7;37068;37070;37069;http://www.loomis.com;Loomis;SANT;3842;SANT
1781;376.85;40;9;37068;37079;37069;http://www.purolator.com;Purolator;SANT;0;SANT
1782;871.33;50;3;37068;37073;37069;Saknas;Pickup;SANT;0;SANT
1783;874.94;17;7;37069;37079;37069;http://www.purolator.com;Purolator;SANT;0;SANT
1784;8819.55;72;1;37069;37074;37071;http://www.purolator.com;Purolator;SANT;0;SANT
1785;1439.55;11;3;37069;37074;37073;http://www.ups.com;UPS;SANT;0;SANT
1786;6249.35;72;1;37069;37073;37071;http://www.loomis.com;Loomis;SANT;8061;SANT
1787;1874.87;62;1;37069;37072;37070;Saknas;Pickup;SANT;0;SANT
1788;1406.07;25;7;37069;37073;37069;http://www.fedex.com;FedEx;SANT;8501;SANT
1789;4591.53;36;3;37070;37073;37071;http://www.loomis.com;Loomis;SANT;0;SANT
1790;1453.22;22;3;37070;37076;37075;http://www.ups.com;UPS;SANT;6027;SANT
1791;676.04;10;7;37070;37073;37070;http://www.ups.com;UPS;SANT;4117;SANT
1792;1813.48;39;9;37070;37075;37072;http://www.ups.com;UPS;SANT;3814;SANT
1793;5219.55;76;4;37070;37076;37072;Saknas;Pickup;SANT;5030;SANT
1794;821.4;75;3;37070;37082;37076;http://www.fedex.com;FedEx;SANT;0;SANT
1795;495.6;33;7;37070;37076;37070;http://www.fedex.com;FedEx;SANT;1376;SANT
1796;83.8;2;1;37071;37072;37071;http://www.purolator.com;Purolator;SANT;7893;SANT
1797;1773.75;53;6;37071;37072;37071;Saknas;Pickup;SANT;4680;SANT
1798;798.75;6;7;37072;37079;37077;http://www.loomis.com;Loomis;SANT;0;SANT
1799;389.65;2;7;37073;37086;37084;http://www.fedex.com;FedEx;SANT;3637;SANT
1800;1793.42;55;4;37073;37073;37073;http://www.usps.com;Parcel_Post;SANT;2858;SANT
1801;3327.67;75;6;37073;37077;37076;http://www.purolator.com;Purolator;SANT;0;SANT
1802;3479.7;46;9;37074;37079;37076;http://www.fedex.com;FedEx;SANT;0;SANT
1803;823.05;51;9;37074;37081;37076;http://www.ups.com;UPS;SANT;4189;SANT
1804;688.7;8;3;37074;37079;37074;http://www.purolator.com;Purolator;SANT;0;SANT
1805;3420.64;75;3;37074;37077;37074;http://www.fedex.com;FedEx;SANT;7842;SANT
1806;9779.25;20;6;37074;37087;37080;Saknas;Pickup;SANT;3521;SANT
1807;1604.44;4;7;37074;37078;37076;http://www.purolator.com;Purolator;SANT;0;SANT
1808;6063.33;65;1;37074;37085;37078;http://www.loomis.com;Loomis;SANT;4110;SANT
1809;1816.2;63;3;37074;37080;37076;http://www.usps.com;Parcel_Post;SANT;2975;SANT
1810;489.87;75;9;37074;37078;37075;Saknas;Pickup;SANT;5178;SANT
1811;6059.3;53;6;37075;37088;37080;http://www.purolator.com;Purolator;SANT;5976;SANT
1812;2939.85;51;4;37075;37082;37076;http://www.purolator.com;Purolator;SANT;0;SANT
1813;5219.55;20;9;37075;37075;37075;http://www.usps.com;Parcel_Post;SANT;7870;SANT
1814;659.7;58;7;37075;37076;37075;http://www.purolator.com;Purolator;SANT;4525;SANT
1815;5219.55;61;3;37075;37085;37077;http://www.purolator.com;Purolator;SANT;0;SANT
1816;1786.89;52;9;37075;37085;37076;http://www.loomis.com;Loomis;SANT;8076;SANT
1817;2497.05;54;7;37075;37084;37079;http://www.fedex.com;FedEx;SANT;0;SANT
1818;1154.05;54;7;37075;37076;37075;http://www.ups.com;UPS;SANT;2350;SANT
1819;116.8;76;9;37075;37082;37078;http://www.ups.com;UPS;SANT;8478;SANT
1820;1799.7;41;6;37076;37079;37076;http://www.fedex.com;FedEx;SANT;1091;SANT
1821;3479.7;50;6;37076;37087;37082;http://www.fedex.com;FedEx;SANT;6238;SANT
1822;5219.55;22;3;37076;37088;37079;http://www.purolator.com;Purolator;SANT;7041;SANT
1823;1799.7;72;6;37076;37077;37076;http://www.usps.com;Parcel_Post;SANT;0;SANT
1824;4053.45;12;4;37076;37085;37082;http://www.ups.com;UPS;SANT;3197;SANT
1825;3899.55;52;7;37076;37087;37079;http://www.fedex.com;FedEx;SANT;8815;SANT
1826;6095.3;12;3;37076;37078;37076;http://www.loomis.com;Loomis;SANT;8647;SANT
1827;2286.4;36;4;37077;37083;37081;http://www.usps.com;Parcel_Post;SANT;9390;SANT
1828;5287.35;56;3;37078;37085;37080;http://www.fedex.com;FedEx;SANT;0;SANT
1829;1799.7;37;4;37078;37087;37078;Saknas;Pickup;SANT;6210;SANT
1830;879.35;37;4;37079;37080;37079;http://www.ups.com;UPS;SANT;0;SANT
1831;6218.1;51;6;37079;37084;37082;Saknas;Pickup;SANT;0;SANT
1832;1103.25;21;4;37079;37088;37083;http://www.fedex.com;FedEx;SANT;2768;SANT
1833;17658.81;43;9;37079;37082;37079;http://www.usps.com;Parcel_Post;SANT;2746;SANT
1834;832.35;69;3;37079;37085;37080;http://www.usps.com;Parcel_Post;SANT;0;SANT
1835;1702.36;50;7;37079;37082;37079;http://www.purolator.com;Purolator;SANT;4877;SANT
1836;1799.7;12;7;37079;37079;37079;http://www.loomis.com;Loomis;SANT;1560;SANT
1837;29;65;7;37079;37092;37079;http://www.loomis.com;Loomis;SANT;0;SANT
1838;2699.55;18;7;37079;37084;37082;Saknas;Pickup;SANT;0;SANT
1839;241.2;10;7;37079;37087;37086;http://www.ups.com;UPS;SANT;5173;SANT
1840;195.74;75;1;37079;37084;37079;http://www.usps.com;Parcel_Post;SANT;0;SANT
1841;1799.7;16;7;37079;37090;37081;http://www.ups.com;UPS;SANT;4853;SANT
1842;1664.7;64;7;37080;37089;37086;http://www.fedex.com;FedEx;SANT;2082;SANT
1843;89.31;50;9;37081;37090;37088;http://www.fedex.com;FedEx;SANT;4902;SANT
1844;6299.25;52;6;37081;37093;37092;Saknas;Pickup;SANT;0;SANT
1845;51.9;44;6;37081;37092;37090;http://www.loomis.com;Loomis;SANT;0;SANT
1846;3479.7;10;3;37082;37095;37091;http://www.usps.com;Parcel_Post;SANT;0;SANT
1847;1664.7;26;6;37082;37091;37086;http://www.loomis.com;Loomis;SANT;0;SANT
1848;4236.9;11;1;37082;37095;37089;http://www.loomis.com;Loomis;SANT;0;SANT
1849;107.8;47;3;37082;37089;37086;http://www.loomis.com;Loomis;SANT;0;SANT
1850;61.5;74;4;37082;37084;37082;http://www.ups.com;UPS;SANT;7527;SANT
1851;35;31;9;37082;37092;37091;http://www.ups.com;UPS;SANT;0;SANT
1852;5891.6;74;3;37082;37091;37086;Saknas;Pickup;SANT;7866;SANT
1853;1664.7;28;7;37083;37087;37083;http://www.purolator.com;Purolator;SANT;0;SANT
1854;9503.48;56;6;37083;37088;37085;http://www.ups.com;UPS;SANT;0;SANT
1855;3597.9;50;7;37083;37091;37090;http://www.loomis.com;Loomis;SANT;0;SANT
1856;9024.87;32;9;37084;37085;37084;http://www.purolator.com;Purolator;SANT;9968;SANT
1857;1664.7;68;7;37084;37094;37088;http://www.ups.com;UPS;SANT;8839;SANT
1858;2955.35;43;9;37084;37097;37085;Saknas;Pickup;SANT;8064;SANT
1859;995.4;7;4;37085;37094;37088;http://www.loomis.com;Loomis;SANT;5709;SANT
1860;1643.15;77;1;37085;37085;37085;http://www.loomis.com;Loomis;SANT;0;SANT
1861;1799.7;69;3;37086;37095;37087;http://www.purolator.com;Purolator;SANT;1319;SANT
1862;161.7;75;4;37087;37092;37089;http://www.loomis.com;Loomis;SANT;5958;SANT
1863;1739.85;41;9;37087;37093;37089;http://www.usps.com;Parcel_Post;SANT;0;SANT
1864;1095.2;34;4;37088;37096;37089;Saknas;Pickup;SANT;0;SANT
1865;1619.55;46;9;37089;37099;37092;http://www.ups.com;UPS;SANT;0;SANT
1866;33;47;4;37090;37092;37090;Saknas;Pickup;SANT;0;SANT
1867;5485.4;75;6;37090;37090;37090;Saknas;Pickup;SANT;0;SANT
1868;1619.55;19;7;37090;37099;37090;Saknas;Pickup;SANT;4367;SANT
1869;1619.55;36;4;37090;37100;37091;Saknas;Pickup;SANT;2571;SANT
1870;2339.55;70;3;37091;37099;37093;Saknas;Pickup;SANT;0;SANT
1871;40.5;45;7;37092;37104;37097;Saknas;Pickup;SANT;3678;SANT
1872;959.7;38;1;37092;37096;37092;http://www.usps.com;Parcel_Post;SANT;0;SANT
1873;959.7;10;7;37092;37092;37092;http://www.fedex.com;FedEx;SANT;5382;SANT
1874;1079.7;67;6;37092;37103;37102;http://www.purolator.com;Purolator;SANT;7726;SANT
1875;2294.55;60;6;37093;37106;37101;http://www.loomis.com;Loomis;SANT;0;SANT
1876;1619.4;64;7;37093;37104;37098;http://www.ups.com;UPS;SANT;2234;SANT
1877;1205.24;22;9;37093;37095;37094;http://www.ups.com;UPS;SANT;2066;SANT
1878;11759.4;13;7;37093;37093;37093;http://www.ups.com;UPS;SANT;0;SANT
1879;1316.55;26;6;37093;37094;37093;http://www.ups.com;UPS;SANT;0;SANT
1880;33;41;1;37093;37105;37095;http://www.fedex.com;FedEx;SANT;0;SANT
1881;3479.7;70;6;37093;37097;37096;http://www.usps.com;Parcel_Post;SANT;0;SANT
1882;83.65;71;3;37093;37105;37099;Saknas;Pickup;SANT;7691;SANT
1883;3526.7;2;3;37093;37100;37099;Saknas;Pickup;SANT;0;SANT
1884;1844.25;64;4;37093;37093;37093;http://www.ups.com;UPS;SANT;6267;SANT
1885;6207.69;64;6;37094;37105;37101;http://www.loomis.com;Loomis;SANT;3774;SANT
1886;2294.55;45;6;37094;37103;37098;http://www.purolator.com;Purolator;SANT;2811;SANT
1887;1529.7;5;1;37094;37097;37096;http://www.usps.com;Parcel_Post;SANT;0;SANT
1888;1529.7;28;3;37094;37095;37094;http://www.usps.com;Parcel_Post;SANT;0;SANT
1889;1529.7;12;3;37094;37097;37096;http://www.loomis.com;Loomis;SANT;0;SANT
1890;827.3;42;7;37095;37106;37096;http://www.loomis.com;Loomis;SANT;0;SANT
1891;494.35;56;1;37096;37099;37097;http://www.loomis.com;Loomis;SANT;5376;SANT
1892;17305.93;49;6;37096;37096;37096;http://www.fedex.com;FedEx;SANT;1840;SANT
1893;6644.55;77;7;37096;37109;37097;Saknas;Pickup;SANT;2570;SANT
1894;329.85;47;6;37096;37100;37096;http://www.fedex.com;FedEx;SANT;0;SANT
1895;1569.51;13;1;37096;37099;37097;http://www.usps.com;Parcel_Post;SANT;5682;SANT
1896;2780.28;61;7;37096;37096;37096;http://www.usps.com;Parcel_Post;SANT;0;SANT
1897;1529.7;38;6;37096;37103;37096;http://www.usps.com;Parcel_Post;SANT;8025;SANT
1898;49.5;68;6;37096;37104;37099;Saknas;Pickup;SANT;0;SANT
1899;1439.55;34;7;37096;37107;37103;http://www.usps.com;Parcel_Post;SANT;4112;SANT
1900;959.7;30;4;37096;37107;37104;Saknas;Pickup;SANT;0;SANT
1901;635.45;31;9;37096;37097;37096;http://www.loomis.com;Loomis;SANT;0;SANT
1902;1420.24;76;7;37096;37102;37101;Saknas;Pickup;SANT;0;SANT
1903;1439.55;62;6;37097;37105;37104;http://www.fedex.com;FedEx;SANT;3704;SANT
1904;1057.35;52;4;37098;37108;37104;http://www.usps.com;Parcel_Post;SANT;0;SANT
1905;959.7;31;6;37098;37100;37099;http://www.usps.com;Parcel_Post;SANT;4847;SANT
1906;1439.55;50;7;37099;37102;37099;http://www.purolator.com;Purolator;SANT;1228;SANT
1907;134.7;3;1;37099;37102;37100;http://www.loomis.com;Loomis;SANT;0;SANT
1908;343.35;44;9;37100;37107;37106;http://www.loomis.com;Loomis;SANT;3209;SANT
1909;164.82;26;7;37100;37101;37100;Saknas;Pickup;SANT;8562;SANT
1910;1687.35;74;6;37100;37108;37103;http://www.ups.com;UPS;SANT;2344;SANT
1911;959.7;32;7;37101;37110;37104;http://www.purolator.com;Purolator;SANT;1235;SANT
1912;10859.17;50;9;37101;37112;37111;http://www.ups.com;UPS;SANT;0;SANT
1913;14.85;16;9;37101;37107;37101;http://www.loomis.com;Loomis;SANT;2798;SANT
1914;2463.51;73;6;37101;37107;37105;Saknas;Pickup;SANT;2263;SANT
1915;1086.05;2;3;37101;37110;37106;http://www.fedex.com;FedEx;SANT;0;SANT
1916;1131.25;2;1;37101;37103;37102;Saknas;Pickup;SANT;8910;SANT
1917;1530.42;67;6;37101;37105;37103;http://www.ups.com;UPS;SANT;0;SANT
1918;2328.45;48;9;37102;37103;37102;http://www.ups.com;UPS;SANT;6168;SANT
1919;1625.14;60;3;37102;37110;37102;http://www.fedex.com;FedEx;SANT;0;SANT
1920;1664.7;42;3;37103;37110;37104;http://www.fedex.com;FedEx;SANT;0;SANT
1921;959.7;5;4;37103;37109;37106;http://www.purolator.com;Purolator;SANT;0;SANT
1922;940.08;45;6;37104;37113;37106;http://www.ups.com;UPS;SANT;0;SANT
1923;1825.36;11;4;37104;37113;37106;http://www.usps.com;Parcel_Post;SANT;0;SANT
1924;2818.06;37;7;37104;37116;37107;http://www.fedex.com;FedEx;SANT;4456;SANT
